id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
793454818752884736,793454818752884736,2016-11-01 19:39:05 India Standard Time,2016-11-01,19:39:05,+0530,4643169373,youngtt3,Young T&T,"{'type': 'Point', 'coordinates': [18.975, 72.8258]}",Mumbai Dabba wala at Churchgate station @ Mumbai Dabbawala  https://t.co/qjzo8sN1II,tl,[],['https://www.instagram.com/p/BMRTV0dg9nT/'],[],0,0,0,[],[],https://twitter.com/youngTt3/status/793454818752884736,False,,0,,Mumbai ,,,,,,[],,,,
793290994124886017,793290994124886017,2016-11-01 08:48:06 India Standard Time,2016-11-01,08:48:06,+0530,17964981,rajennair,rajennair,"{'type': 'Point', 'coordinates': [18.94158957, 72.83560047]}",Mumbai's Dabbawala lunch box carrier to offices is seen here about to board Mumbai local train…  https://t.co/uDZCkmteow,en,[],['https://www.instagram.com/p/BMQA1PvBKp3/'],[],0,0,0,[],[],https://twitter.com/rajennair/status/793290994124886017,False,,0,,Mumbai ,,,,,,[],,,,
750908423584116736,750908423584116736,2016-07-07 09:54:54 India Standard Time,2016-07-07,09:54:54,+0530,579548396,grandmumbai,Grand Mumbai Tours,"{'type': 'Point', 'coordinates': [18.99413571, 72.82382639]}",#mumbai #dabbawala at work. #mumbaidiaries #mumbaimerijaan #mumbaikar #incredibleindiaofficial…  https://t.co/ryImnu8iZJ,en,[],['https://www.instagram.com/p/BHi_ecvhhGm/'],[],0,0,1,"['mumbai', 'dabbawala', 'mumbaidiaries', 'mumbaimerijaan', 'mumbaikar', 'incredibleindiaofficial']",[],https://twitter.com/GrandMumbai/status/750908423584116736,False,,0,,Mumbai ,,,,,,[],,,,
725742960629940224,725742960629940224,2016-04-28 23:16:20 India Standard Time,2016-04-28,23:16:20,+0530,705979496881647618,sunilp1972,Sunil Purushe,"{'type': 'Point', 'coordinates': [19.0184, 72.8432]}",#dabbawala #lunchbox #courierservice #mumbai #mumbaikar at #dadar #railwaystation #bnw…  https://t.co/hXnsvjZil9,und,[],['https://www.instagram.com/p/BEwLjXXk0pp/'],[],0,0,0,"['dabbawala', 'lunchbox', 'courierservice', 'mumbai', 'mumbaikar', 'dadar', 'railwaystation', 'bnw']",[],https://twitter.com/sunilp1972/status/725742960629940224,False,,0,,Mumbai ,,,,,,[],,,,
703171278832676865,703171278832676865,2016-02-26 16:24:31 India Standard Time,2016-02-26,16:24:31,+0530,4132841,mcleod,"Scott McLeod (he, him, his)","{'type': 'Point', 'coordinates': [18.93488611, 72.82716389]}","Dabbawala ('one who carries a box'), Mumbai, India 57/365 #project365 #365 #mumbai #india…  https://t.co/TmXyUD1MVA",en,[],['https://www.instagram.com/p/BCPzI-6vsVc/'],[],0,0,1,"['project365', 'mumbai', 'india']",[],https://twitter.com/mcleod/status/703171278832676865,False,,0,,Mumbai ,,,,,,[],,,,
641095506400313345,641095506400313345,2015-09-08 09:17:34 India Standard Time,2015-09-08,09:17:34,+0530,146007540,jatinjkothari,Corona Warrior Jatin Kothari 🇮🇳,"{'type': 'Point', 'coordinates': [19.0779991, 72.9121704]}",With International Motivational Speakar &amp; Mumbai' s Dabbawala fame Shri Pawan ji Agarwal..Thanks to…  https://t.co/2crINgjIpC,en,[],['https://instagram.com/p/7WuWKynArp/'],[],1,0,0,[],[],https://twitter.com/jatinjkothari/status/641095506400313345,False,,0,,Mumbai ,,,,,,[],,,,
614108818574823425,614108818574823425,2015-06-25 22:02:06 India Standard Time,2015-06-25,22:02:06,+0530,162620545,asrarmarnad,Asrar sheik,"{'type': 'Point', 'coordinates': [19.10031564, 72.93003313]}",Trying the Dabbawalas #dabbawala #mumbai #dinner #awesome #friends #Cousins #food @ Vikhroli Creek…  https://t.co/9GZ7wnJCXJ,en,[],['https://instagram.com/p/4W-OOsO8S7/'],[],1,0,1,"['dabbawala', 'mumbai', 'dinner', 'awesome', 'friends', 'cousins', 'food']",[],https://twitter.com/asrarmarnad/status/614108818574823425,False,,0,,Mumbai ,,,,,,[],,,,
584692090291879937,584615238378467330,2015-04-05 17:50:32 India Standard Time,2015-04-05,17:50:32,+0530,124704489,amit302,Amit Sharan,"{'type': 'Point', 'coordinates': [19.1972414, 72.8701639]}",@timesofindia living in Mumbai for last 15 years and seen any body who uses dabbawala services. How is it spine?,en,[],[],[],0,0,0,[],[],https://twitter.com/amit302/status/584692090291879937,False,,0,,Mumbai ,,,,,,[],,,,
570568029819568129,570568029819568129,2015-02-25 18:26:33 India Standard Time,2015-02-25,18:26:33,+0530,87418988,omgridhima,Ridhima,"{'type': 'Point', 'coordinates': [19.2491238, 72.84815]}",The dabbawalas of Mumbai #dabbawala #dabbawalatopi #wearemumbai #Mumbai #everydaymumbai…  https://t.co/LOvilbzGcY,en,[],['https://instagram.com/p/zhmKicizAX/'],[],0,0,0,"['dabbawala', 'dabbawalatopi', 'wearemumbai', 'mumbai', 'everydaymumbai']",[],https://twitter.com/OmgRidhima/status/570568029819568129,False,,0,,Mumbai ,,,,,,[],,,,
566468560340258816,566468560340258816,2015-02-14 10:56:43 India Standard Time,2015-02-14,10:56:43,+0530,116398823,manish85in,Manish Solanki,"{'type': 'Point', 'coordinates': [19.0532973, 72.9145226]}","Watch @AndPicturesIN  Valentine's Day Celebration featuring Mumbai dabbawala. Like, comment and share  http://t.co/Hq59Z8Xyd7",en,"[{'screen_name': 'andpicturesin', 'name': 'andpicturesin', 'id': '1639712454'}]",['http://youtu.be/lW-oH-tLi-E'],[],0,0,0,[],[],https://twitter.com/manish85in/status/566468560340258816,False,,0,,Mumbai ,,,,,,[],,,,
549174013407133696,549174013407133696,2014-12-28 17:34:22 India Standard Time,2014-12-28,17:34:22,+0530,258637676,rajeshsarwadnya,Dr Rajesh Sarwadnya,"{'type': 'Point', 'coordinates': [19.1141486, 72.8283296]}",@NidhiKamdarMH @CMOMaharashtra @Dev_Fadnavis                Dr Rajesh Sarwadnya Speech At Mumbai Dabbawala@125:  http://t.co/lcVrqR9YYz,hi,"[{'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}, {'screen_name': 'dev_fadnavis', 'name': 'devendra fadnavis', 'id': '137780376'}]",['http://youtu.be/RsAySSmQZP0'],[],0,0,1,[],[],https://twitter.com/RajeshSarwadnya/status/549174013407133696,False,,0,,Mumbai ,,,,,,[],,,,
528924836215537664,528924836215537664,2014-11-02 20:31:22 India Standard Time,2014-11-02,20:31:22,+0530,3700611,negaboys,negaboys,"{'type': 'Point', 'coordinates': [19.1251175, 72.8604725]}","Had today's lunch on #dabbawala has chicken, rice, chappathi #mumbai",en,[],[],[],0,0,0,"['dabbawala', 'mumbai']",[],https://twitter.com/negaboys/status/528924836215537664,False,,0,,Mumbai ,,,,,,[],,,,
503063335764381696,503063335764381696,2014-08-23 11:47:00 India Standard Time,2014-08-23,11:47:00,+0530,93575244,utsavchaudhuri,Utsav,"{'type': 'Point', 'coordinates': [19.1773465, 72.8642766]}",Humbling &amp; enriching experience to personally interact with the #Mumbai #Dabbawala  http://t.co/R8uncRBGyt #respect,en,[],['http://m.economictimes.com/magazines/corporate-dossier/food-for-thought-what-makes-mumbais-dabbawalas-successful/articleshow/40598361.cms'],[],0,0,0,"['mumbai', 'dabbawala', 'respect']",[],https://twitter.com/utsavchaudhuri/status/503063335764381696,False,,0,,Mumbai ,,,,,,[],,,,
500577612105011200,500577612105011200,2014-08-16 15:09:37 India Standard Time,2014-08-16,15:09:37,+0530,440719007,edednedgy,TheUntraveller,"{'type': 'Point', 'coordinates': [18.92958721, 72.83320863]}",The great #indian dabbawala #mumbai #throwback #foodie #local @ BSE  http://t.co/XDSM0pHh9W,en,[],['http://instagram.com/p/rwSNSaQJkP/'],[],0,0,0,"['indian', 'mumbai', 'throwback', 'foodie', 'local']",[],https://twitter.com/EdEdnEdgy/status/500577612105011200,False,,0,,Mumbai ,,,,,,[],,,,
498066286673293313,498066286673293313,2014-08-09 16:50:31 India Standard Time,2014-08-09,16:50:31,+0530,83858580,join2manish,Manish Pandey (मनीष पाण्डेय),"{'type': 'Point', 'coordinates': [19.1809755, 72.837002]}",1 mistake in 6 million - what a perfection - #Salute to #DabbaWala of #Mumbai  #SixSigma certified #ISO certified #Smmartmoments @j_priyal,en,"[{'screen_name': 'j_priyal', 'name': 'priyal_j', 'id': '1149926390'}]",[],[],0,1,0,"['salute', 'dabbawala', 'mumbai', 'sixsigma', 'iso', 'smmartmoments']",[],https://twitter.com/join2manish/status/498066286673293313,False,,0,,Mumbai ,,,,,,[],,,,
495940511870373889,495940511870373889,2014-08-03 20:03:26 India Standard Time,2014-08-03,20:03:26,+0530,258637676,rajeshsarwadnya,Dr Rajesh Sarwadnya,"{'type': 'Point', 'coordinates': [19.1141131, 72.8283951]}",@SanghParivarOrg @PiyushGoyal @VaibhavP21 @rammadhavbjp  Dr Rajesh Sarwadnya Speech At Mumbai Dabbawala@125:  http://t.co/lcVrqQBkOv,hi,"[{'screen_name': 'piyushgoyal', 'name': 'piyush goyal', 'id': '1324334436'}, {'screen_name': 'vaibhavp21', 'name': 'vaibhav purandare', 'id': '364875799'}, {'screen_name': 'rammadhavbjp', 'name': 'ram madhav', 'id': '751400048'}]",['http://youtu.be/RsAySSmQZP0'],[],0,0,0,[],[],https://twitter.com/RajeshSarwadnya/status/495940511870373889,False,,0,,Mumbai ,,,,,,[],,,,
495940188611158017,495940188611158017,2014-08-03 20:02:09 India Standard Time,2014-08-03,20:02:09,+0530,258637676,rajeshsarwadnya,Dr Rajesh Sarwadnya,"{'type': 'Point', 'coordinates': [19.1141131, 72.8283951]}",@vinay1011 @v_shrivsatish @tulsidasbhoite @RavindraWaikar Dr Rajesh Sarwadnya Speech At Mumbai Dabbawala@125:  http://t.co/lcVrqQBkOv,hi,"[{'screen_name': 'v_shrivsatish', 'name': 'v satish', 'id': '901132112'}, {'screen_name': 'tulsidasbhoite', 'name': 'tulsidas v. bhoite 🌸', 'id': '77969055'}, {'screen_name': 'ravindrawaikar', 'name': 'ravindra waikar', 'id': '1379026934'}]",['http://youtu.be/RsAySSmQZP0'],[],0,1,0,[],[],https://twitter.com/RajeshSarwadnya/status/495940188611158017,False,,0,,Mumbai ,,,,,,[],,,,
495939430377455618,495939430377455618,2014-08-03 19:59:08 India Standard Time,2014-08-03,19:59:08,+0530,258637676,rajeshsarwadnya,Dr Rajesh Sarwadnya,"{'type': 'Point', 'coordinates': [19.1141131, 72.8283951]}",@prithvrj @DoctorNene @vijaybhatkar @PrakashJavdekar  Dr Rajesh Sarwadnya Speech At Mumbai Dabbawala@125:  http://t.co/lcVrqQBkOv,hi,"[{'screen_name': 'doctornene', 'name': 'dr. shriram nene', 'id': '372069466'}, {'screen_name': 'vijaybhatkar', 'name': 'vijay bhatkar', 'id': '334485695'}, {'screen_name': 'prakashjavdekar', 'name': 'prakash javadekar', 'id': '1072993274'}]",['http://youtu.be/RsAySSmQZP0'],[],0,0,0,[],[],https://twitter.com/RajeshSarwadnya/status/495939430377455618,False,,0,,Mumbai ,,,,,,[],,,,
495938847834775552,495938847834775552,2014-08-03 19:56:50 India Standard Time,2014-08-03,19:56:50,+0530,258637676,rajeshsarwadnya,Dr Rajesh Sarwadnya,"{'type': 'Point', 'coordinates': [19.1141131, 72.8283951]}",@Ashutosh_BJP @alkadhupkar @RavibhusariBJP @BJPShyamJaju  Dr Rajesh Sarwadnya Speech At Mumbai Dabbawala@125:  http://t.co/lcVrqQBkOv,hi,"[{'screen_name': 'alkadhupkar', 'name': 'sharlene ewing', 'id': '4204728136'}, {'screen_name': 'ravibhusaribjp', 'name': 'ravindra bhusari', 'id': '1540532730'}]",['http://youtu.be/RsAySSmQZP0'],[],0,0,0,[],[],https://twitter.com/RajeshSarwadnya/status/495938847834775552,False,,0,,Mumbai ,,,,,,[],,,,
495938447819816961,495938447819816961,2014-08-03 19:55:14 India Standard Time,2014-08-03,19:55:14,+0530,258637676,rajeshsarwadnya,Dr Rajesh Sarwadnya,"{'type': 'Point', 'coordinates': [19.1141131, 72.8283951]}",@SudheenKulkarni @ashokpanvalkar @milindkhandekar @girishkuber   Dr Rajesh Sarwadnya Speech At Mumbai Dabbawala@125:  http://t.co/lcVrqQBkOv,hi,"[{'screen_name': 'ashokpanvalkar', 'name': 'ashok panvalkar', 'id': '143816884'}, {'screen_name': 'milindkhandekar', 'name': 'milind khandekar', 'id': '43128194'}, {'screen_name': 'girishkuber', 'name': 'girish kuber', 'id': '45570321'}]",['http://youtu.be/RsAySSmQZP0'],[],0,0,0,[],[],https://twitter.com/RajeshSarwadnya/status/495938447819816961,False,,0,,Mumbai ,,,,,,[],,,,
495938157989203968,495938157989203968,2014-08-03 19:54:05 India Standard Time,2014-08-03,19:54:05,+0530,258637676,rajeshsarwadnya,Dr Rajesh Sarwadnya,"{'type': 'Point', 'coordinates': [19.1141131, 72.8283951]}",@uddhavthackeray @AUThackeray @KirtikarGajanan @Dev_Fadnavis   Dr Rajesh Sarwadnya Speech At Mumbai Dabbawala@125:  http://t.co/lcVrqQBkOv,hi,"[{'screen_name': 'authackeray', 'name': 'aaditya thackeray', 'id': '1606048885'}, {'screen_name': 'dev_fadnavis', 'name': 'devendra fadnavis', 'id': '137780376'}]",['http://youtu.be/RsAySSmQZP0'],[],0,0,0,[],[],https://twitter.com/RajeshSarwadnya/status/495938157989203968,False,,0,,Mumbai ,,,,,,[],,,,
495257536023392256,495257536023392256,2014-08-01 22:49:32 India Standard Time,2014-08-01,22:49:32,+0530,258637676,rajeshsarwadnya,Dr Rajesh Sarwadnya,"{'type': 'Point', 'coordinates': [19.1141134, 72.8283943]}",@suryoday77 @RavindraAmbekar @DrVishwam @preetisompura Dr Rajesh Sarwadnya Speech At Mumbai Dabbawala@125:  http://t.co/lcVrqQBkOv,hi,"[{'screen_name': 'drvishwam', 'name': 'डॉ. विश्वंभर चौधरी', 'id': '404044528'}, {'screen_name': 'preetisompura', 'name': 'preeti sompura', 'id': '136657075'}]",['http://youtu.be/RsAySSmQZP0'],[],0,1,0,[],[],https://twitter.com/RajeshSarwadnya/status/495257536023392256,False,,0,,Mumbai ,,,,,,[],,,,
463963145933815808,463963145933815808,2014-05-07 14:16:48 India Standard Time,2014-05-07,14:16:48,+0530,416186617,raconteurtours,Raconteur Tours,"{'type': 'Point', 'coordinates': [18.9394451, 72.8277308]}",Starting our own #dabbawala service or a killer #marketing campaign? #mumbai #innovation #creative #entrepreneurship  http://t.co/b6QlqNE3e5,en,[],[],['https://pbs.twimg.com/media/BnBUBXRCMAAB9FB.jpg'],0,0,0,"['dabbawala', 'marketing', 'mumbai', 'innovation', 'creative', 'entrepreneurship']",[],https://twitter.com/RaconteurTours/status/463963145933815808,False,,1,https://pbs.twimg.com/media/BnBUBXRCMAAB9FB.jpg,Mumbai ,,,,,,[],,,,
450899030730502145,450899030730502145,2014-04-01 13:04:40 India Standard Time,2014-04-01,13:04:40,+0530,1081213921,bandrainfo,Bandra.info,"{'type': 'Point', 'coordinates': [19.06953967, 72.83358067]}","If you are looking for light, less masala food, cheap tiffin boxes try @Hunger_Beat home/office delivered by Mumbai dabbawala's",en,"[{'screen_name': 'hunger_beat', 'name': ""merchant's"", 'id': '2319023744'}]",[],[],0,0,0,[],[],https://twitter.com/bandrainfo/status/450899030730502145,False,,0,,Mumbai ,,,,,,[],,,,
450878994875809792,450878994875809792,2014-04-01 11:45:03 India Standard Time,2014-04-01,11:45:03,+0530,1081213921,bandrainfo,Bandra.info,"{'type': 'Point', 'coordinates': [19.06965408, 72.8340773]}",Ordered my lunch from @Hunger_Beat which will be delivered my Mumbai infamous dabbawala 😀 495/5meals #groupon,en,"[{'screen_name': 'hunger_beat', 'name': ""merchant's"", 'id': '2319023744'}]",[],[],2,0,0,['groupon'],[],https://twitter.com/bandrainfo/status/450878994875809792,False,,0,,Mumbai ,,,,,,[],,,,
401227124625145857,401227124625145857,2013-11-15 11:26:15 India Standard Time,2013-11-15,11:26:15,+0530,212803475,sanjaybarua88,Sanjay Barua,"{'type': 'Point', 'coordinates': [19.10069459, 72.88417503]}",Yes! That's a #Lunch #box #luncheon #dabbawala #lifeline of #mumbai #tiffin #service #tradition…  http://t.co/btYcAiwWps,en,[],['http://instagram.com/p/guWFJtQ5cB/'],[],0,0,0,"['lunch', 'box', 'luncheon', 'dabbawala', 'lifeline', 'mumbai', 'tiffin', 'service', 'tradition']",[],https://twitter.com/sanjaybarua88/status/401227124625145857,False,,0,,Mumbai ,,,,,,[],,,,
399085312603074560,399085312603074560,2013-11-09 13:35:27 India Standard Time,2013-11-09,13:35:27,+0530,337870359,bhawinjagad,Bhawin J 🧑🏻‍💻,"{'type': 'Point', 'coordinates': [19.11875267, 72.846739]}",#Dabbawala #Mumbai #InstaMumbai #Platform @ Andheri Railway Station  http://t.co/wYAzpSs1gR,en,[],['http://instagram.com/p/gfIs2sICPb/'],[],0,0,0,"['dabbawala', 'mumbai', 'instamumbai', 'platform']",[],https://twitter.com/bhawinjagad/status/399085312603074560,False,,0,,Mumbai ,,,,,,[],,,,
297961641977462784,297961641977462784,2013-02-03 12:26:05 India Standard Time,2013-02-03,12:26:05,+0530,218387236,hashtagharshil,Harshil Mehta,"{'type': 'Point', 'coordinates': [18.92786051, 72.83192222]}",Sare Jahan Boj Uthata! #dabbawala #mumbai #art #festival @ Kala Ghoda Arts Festival  http://t.co/8bJeijwD,hi,[],['http://instagr.am/p/VQnIAlJsdc/'],[],0,0,0,"['dabbawala', 'mumbai', 'art', 'festival']",[],https://twitter.com/hashtagharshil/status/297961641977462784,False,,0,,Mumbai ,,,,,,[],,,,
297961213021782016,297961213021782016,2013-02-03 12:24:23 India Standard Time,2013-02-03,12:24:23,+0530,121331450,umadatye,Uma Datye,"{'type': 'Point', 'coordinates': [18.928, 72.83166667]}",Carrying the load of the city! #art #festival #mumbai #dabbawala @ Kala Ghoda Arts Festival  http://t.co/0dsMLc9k,en,[],['http://instagr.am/p/VQm4tpRBLa/'],[],0,0,0,"['art', 'festival', 'mumbai', 'dabbawala']",[],https://twitter.com/umadatye/status/297961213021782016,False,,0,,Mumbai ,,,,,,[],,,,
260734392878628865,260734392878628865,2012-10-23 18:58:18 India Standard Time,2012-10-23,18:58:18,+0530,39961676,sunnyparampil,Sunny Joseph Parampil,"{'type': 'Point', 'coordinates': [18.9948857, 72.82445579]}",#SixSigma #Guru #Dabbawala #Mumbai #Morning #Art #Frame #Painting #Restaurant #India #InstaGoo @ Bombay Blue  http://t.co/spctoebz,en,[],['http://instagr.am/p/RIF30rlOoB/'],[],0,1,0,"['sixsigma', 'guru', 'dabbawala', 'mumbai', 'morning', 'art', 'frame', 'painting', 'restaurant', 'india', 'instagoo']",[],https://twitter.com/SunnyParampil/status/260734392878628865,False,,0,,Mumbai ,,,,,,[],,,,
245811331465347072,245811331465347072,2012-09-12 14:39:23 India Standard Time,2012-09-12,14:39:23,+0530,287107098,anant_dwivedi,Anant Dwivedi,"{'type': 'Point', 'coordinates': [19.0899742, 72.8278616]}",What's for lunch? #Mumbai Dabbawala!   @ Juhu  http://t.co/DF3oV3LL,tl,[],['http://instagr.am/p/PeDIKRTTvV/'],[],0,0,0,['mumbai'],[],https://twitter.com/anant_dwivedi/status/245811331465347072,False,,0,,Mumbai ,,,,,,[],,,,
